SPECIES,SECTION,LOGHEIGHT,TRANSECT,TREE,TUBEX,YEAR,AGE,HEIGHT,STATUS,ID
8,3,-1.099612789,16,356,0,1992,2,0.333,1,1486
8,3,-1.283737773,16,356,0,1991,1,0.277,1,1486
8,3,1.252762968,16,357,0,2006,16,3.5,1,1487
8,3,0.741937345,16,357,0,2002,12,2.1,1,1487
8,3,0.122217633,16,357,0,1999,9,1.13,1,1487
8,3,-1.167962367,16,357,0,1993,3,0.311,1,1487
8,3,-1.63475572,16,357,0,1991,1,0.195,1,1487
8,3,-1.897119985,16,357,0,1992,2,0.15,1,1487
8,3,1.774952351,18,358,1,2010,20,5.9,1,1488
8,3,1.609437912,18,358,1,2006,16,5,1,1488
8,3,1.386294361,18,358,1,2002,12,4,1,1488
8,3,0.78845736,18,358,1,1999,9,2.2,1,1488
8,3,0.182321557,18,358,1,1997,7,1.2,1,1488
8,3,-1.027222293,18,358,1,1993,3,0.358,1,1488
8,3,-1.078809661,18,358,1,1992,2,0.34,1,1488
8,3,-1.448169765,18,358,1,1991,1,0.235,1,1488
8,3,2.2300144,18,360,0,2010,20,9.3,1,1490
8,3,2.041220329,18,360,0,2006,16,7.7,1,1490
8,3,1.85629799,18,360,0,2002,12,6.4,1,1490
8,3,1.266947603,18,360,0,1999,9,3.55,1,1490
8,3,0.982078472,18,360,0,1997,7,2.67,1,1490
8,3,0.340748793,18,360,0,1995,5,1.406,1,1490
8,3,0.062974799,18,360,0,1993,3,1.065,1,1490
8,3,-0.056570351,18,360,0,1992,2,0.945,1,1490
8,3,-0.884307686,18,360,0,1991,1,0.413,1,1490
8,3,2.219203484,18,361,0,2010,20,9.2,1,1491
8,3,1.974081026,18,361,0,2006,16,7.2,1,1491
8,3,1.686398954,18,361,0,2002,12,5.4,1,1491
8,3,1.16315081,18,361,0,1999,9,3.2,1,1491
8,3,0.553885113,18,361,0,1997,7,1.74,1,1491
8,3,0.056380333,18,361,0,1995,5,1.058,1,1491
8,3,-0.388607991,18,361,0,1993,3,0.678,1,1491
8,3,-0.921303274,18,361,0,1991,1,0.398,1,1491
8,3,-0.939047719,18,361,0,1992,2,0.391,1,1491
8,3,2.240709689,18,362,0,2010,20,9.4,1,1492
8,3,2.014903021,18,362,0,2006,16,7.5,1,1492
8,3,1.749199855,18,362,0,2002,12,5.75,1,1492
8,3,1.131402111,18,362,0,1999,9,3.1,1,1492
8,3,0.667829373,18,362,0,1997,7,1.95,1,1492
8,3,0.166361537,18,362,0,1995,5,1.181,1,1492
8,3,-0.221894332,18,362,0,1993,3,0.801,1,1492
8,3,-0.625488532,18,362,0,1992,2,0.535,1,1492
8,3,-0.872273846,18,362,0,1991,1,0.418,1,1492
8,4,2.406945108,20,369,0,2010,20,11.1,1,1499
8,4,2.163323026,20,369,0,2006,16,8.7,1,1499
8,4,2.00148,20,369,0,2002,12,7.4,1,1499
8,4,1.25846099,20,369,0,1999,9,3.52,1,1499
8,4,0.276115436,20,369,0,1995,5,1.318,1,1499
8,4,-0.016129382,20,369,0,1993,3,0.984,1,1499
8,4,-0.240798487,20,369,0,1992,2,0.786,1,1499
8,4,-0.944175935,20,369,0,1991,1,0.389,1,1499
8,4,2.379546134,20,371,0,2010,20,10.8,1,1501
8,4,1.902107526,20,371,0,2006,16,6.7,1,1501
8,4,1.791759469,20,371,0,2002,12,6,1,1501
8,4,1.050821625,20,371,0,1999,9,2.86,1,1501
8,4,0.412109651,20,371,0,1997,7,1.51,1,1501
8,4,0.137149838,20,371,0,1995,5,1.147,1,1501
8,4,-0.502526821,20,371,0,1993,3,0.605,1,1501
8,4,-0.576253429,20,371,0,1992,2,0.562,1,1501
8,4,-1.145703896,20,371,0,1991,1,0.318,1,1501
8,4,2.014903021,22,372,0,2010,20,7.5,1,1502
8,4,1.722766598,22,372,0,2006,16,5.6,1,1502
8,4,1.223775432,22,372,0,2002,12,3.4,1,1502
8,4,0.693147181,22,372,0,1999,9,2,1,1502
8,4,0.2390169,22,372,0,1997,7,1.27,1,1502
8,4,-0.094310679,22,372,0,1995,5,0.91,1,1502
8,4,-0.625488532,22,372,0,1992,2,0.535,1,1502
8,4,-1.010601411,22,372,0,1991,1,0.364,1,1502
8,4,2.701361213,22,373,0,2010,20,14.9,1,1503
8,4,2.351375257,22,373,0,2006,16,10.5,1,1503
8,4,2.060513532,22,373,0,2002,12,7.85,1,1503
8,4,1.504077397,22,373,0,1999,9,4.5,1,1503
8,4,1.181727195,22,373,0,1997,7,3.26,1,1503
8,4,0.886655927,22,373,0,1995,5,2.427,1,1503
8,4,0.297137231,22,373,0,1993,3,1.346,1,1503
8,4,0.004987542,22,373,0,1992,2,1.005,1,1503
8,4,-0.616186139,22,373,0,1991,1,0.54,1,1503
8,4,2.140066163,22,374,0,2010,20,8.5,1,1504
8,4,1.871802177,22,374,0,2006,16,6.5,1,1504
8,4,1.599387577,22,374,0,2002,12,4.95,1,1504
8,4,0.97455964,22,374,0,1999,9,2.65,1,1504
8,4,0.741937345,22,374,0,1997,7,2.1,1,1504
8,4,0.308954208,22,374,0,1995,5,1.362,1,1504
8,4,0.11064652,22,374,0,1993,3,1.117,1,1504
8,4,-0.113168698,22,374,0,1992,2,0.893,1,1504
8,4,-0.560366069,22,374,0,1991,1,0.571,1,1504
8,4,2.525728644,22,375,0,2010,20,12.5,1,1505
8,4,2.208274414,22,375,0,2006,16,9.1,1,1505
8,4,1.967112357,22,375,0,2002,12,7.15,1,1505
8,4,1.386294361,22,375,0,1999,9,4,1,1505
8,4,1.08180517,22,375,0,1997,7,2.95,1,1505
8,4,0.493475985,22,375,0,1995,5,1.638,1,1505
8,4,0.081579987,22,375,0,1993,3,1.085,1,1505
8,4,-0.020202707,22,375,0,1992,2,0.98,1,1505
8,4,-0.648173815,22,375,0,1991,1,0.523,1,1505
8,4,2.549445171,22,376,0,2010,20,12.8,1,1506
8,4,1.824549292,22,376,0,2002,12,6.2,1,1506
8,4,1.098612289,22,376,0,1999,9,3,1,1506
8,4,0.041141943,22,376,0,1995,5,1.042,1,1506
8,4,-1.171182982,22,376,0,1992,2,0.31,1,1506
8,4,-1.676646662,22,376,0,1991,1,0.187,1,1506
8,4,2.282382386,24,378,0,2010,20,9.8,1,1508
8,4,2.028148247,24,378,0,2006,16,7.6,1,1508
8,4,1.53686722,24,378,0,1999,9,4.65,1,1508
8,4,1.481604541,24,378,0,2002,12,4.4,1,1508
8,4,1.178654996,24,378,0,1997,7,3.25,1,1508
8,4,0.862889955,24,378,0,1995,5,2.37,1,1508
8,4,0.475612868,24,378,0,1993,3,1.609,1,1508
8,4,-0.125563223,24,378,0,1992,2,0.882,1,1508
8,4,-0.298406036,24,378,0,1991,1,0.742,1,1508
8,4,1.766441661,24,379,0,2002,12,5.85,1,1509
8,4,1.391281903,24,379,0,1999,9,4.02,1,1509
8,4,0.920282753,24,379,0,1997,7,2.51,1,1509
8,4,0.381855242,24,379,0,1995,5,1.465,1,1509
8,4,-0.0629398,24,379,0,1993,3,0.939,1,1509
8,4,-0.341082849,24,379,0,1992,2,0.711,1,1509
8,4,-0.841647189,24,379,0,1991,1,0.431,1,1509
8,4,2.272125886,24,380,0,2010,20,9.7,1,1510
8,4,1.824549292,24,380,0,2006,16,6.2,1,1510
8,4,1.446918983,24,380,0,2002,12,4.25,1,1510
8,4,0.641853886,24,380,0,1999,9,1.9,1,1510
8,4,0.058268908,24,380,0,1997,7,1.06,1,1510
8,4,-1.966112856,24,380,0,1991,1,0.14,1,1510
8,4,-2.145581344,24,380,0,1992,2,0.117,1,1510
8,4,1.704748092,24,385,0,2010,20,5.5,1,1515
8,4,1.131402111,24,385,0,2006,16,3.1,1,1515
8,4,0.832909123,24,385,0,2002,12,2.3,1,1515
8,4,0.336472237,24,385,0,1999,9,1.4,1,1515
8,4,0.039220713,24,385,0,1997,7,1.04,1,1515
8,4,-0.481266822,24,385,0,1993,3,0.618,1,1515
8,4,-0.872273846,24,385,0,1992,2,0.418,1,1515
8,4,-1.087672349,24,385,0,1991,1,0.337,1,1515
8,4,1.458615023,26,387,0,2010,20,4.3,1,1518
8,4,1.252762968,26,387,0,2006,16,3.5,1,1518
8,4,0.97455964,26,387,0,2002,12,2.65,1,1518
8,4,0.488580015,26,387,0,1999,9,1.63,1,1518
8,4,0.104360015,26,387,0,1997,7,1.11,1,1518
8,4,-0.127833372,26,387,0,1995,5,0.88,1,1518
8,4,-0.262664309,26,387,0,1993,3,0.769,1,1518
8,4,-0.825536369,26,387,0,1992,2,0.438,1,1518
8,4,-1.283737773,26,387,0,1991,1,0.277,1,1518
8,4,1.609437912,26,388,0,2010,20,5,1,1519
8,4,1.547562509,26,388,0,2006,16,4.7,1,1519
8,4,1.098612289,26,388,0,2002,12,3,1,1519
8,4,0.717839793,26,388,0,1999,9,2.05,1,1519
8,4,0.277631737,26,388,0,1997,7,1.32,1,1519
8,4,-0.40947313,26,388,0,1993,3,0.664,1,1519
8,4,-0.415515444,26,388,0,1995,5,0.66,1,1519
8,4,-0.514164525,26,388,0,1992,2,0.598,1,1519
8,4,-1.093624747,26,388,0,1991,1,0.335,1,1519
8,4,1.987874348,26,390,0,2010,20,7.3,1,1521
8,4,1.589235205,26,390,0,2006,16,4.9,1,1521
8,4,1.280933845,26,390,0,2002,12,3.6,1,1521
8,4,0.792992516,26,390,0,1999,9,2.21,1,1521
8,4,0.207014169,26,390,0,1997,7,1.23,1,1521
8,4,-0.207024169,26,390,0,1995,5,0.813,1,1521
8,4,-0.463624022,26,390,0,1993,3,0.629,1,1521
8,4,-0.650087691,26,390,0,1992,2,0.522,1,1521
8,4,-0.96233467,26,390,0,1991,1,0.382,1,1521
8,4,2.128231706,26,391,0,2010,20,8.4,1,1522
8,4,1.974081026,26,391,0,2006,16,7.2,1,1522
8,4,1.931521412,26,391,0,2002,12,6.9,1,1522
8,4,1.223775432,26,391,0,1999,9,3.4,1,1522
8,4,0.662687973,26,391,0,1997,7,1.94,1,1522
8,4,-0.110931561,26,391,0,1995,5,0.895,1,1522
8,4,-0.507497834,26,391,0,1993,3,0.602,1,1522
8,4,-1.064210862,26,391,0,1991,1,0.345,1,1522
8,4,1.791759469,26,392,0,2002,12,6,1,1523
8,4,1.193922468,26,392,0,1999,9,3.3,1,1523
8,4,0.792992516,26,392,0,1997,7,2.21,1,1523
8,4,0.31481074,26,392,0,1995,5,1.37,1,1523
8,4,-0.599656837,26,392,0,1992,2,0.549,1,1523
8,4,-0.709276562,26,392,0,1991,1,0.492,1,1523
8,4,1.252762968,26,394,0,2002,12,3.5,1,1525
8,4,0.966983846,26,394,0,1999,9,2.63,1,1525
8,4,0.31481074,26,394,0,1997,7,1.37,1,1525
8,4,-0.157824085,26,394,0,1995,5,0.854,1,1525
8,4,-0.240798487,26,394,0,1993,3,0.786,1,1525
8,4,-0.510825624,26,394,0,1992,2,0.6,1,1525
8,4,-1.456716825,26,394,0,1991,1,0.233,1,1525
8,4,1.824549292,26,395,0,2010,20,6.2,1,1526
8,4,1.808288771,26,395,0,2006,16,6.1,1,1526
8,4,1.558144618,26,395,0,2002,12,4.75,1,1526
8,4,1.131402111,26,395,0,1999,9,3.1,1,1526
8,4,0.712949808,26,395,0,1997,7,2.04,1,1526
8,4,0.050693114,26,395,0,1995,5,1.052,1,1526
8,4,-0.438504962,26,395,0,1993,3,0.645,1,1526
8,4,-0.665532014,26,395,0,1991,1,0.514,1,1526
8,4,-0.746547957,26,395,0,1992,2,0.474,1,1526
8,4,2.079441542,26,397,0,2006,16,8,1,1529
8,4,2.079441542,26,397,0,2010,20,8,1,1529
8,4,1.731655545,26,397,0,2002,12,5.65,1,1529
8,4,1.30833282,26,397,0,1999,9,3.7,1,1529
8,4,0.963174318,26,397,0,1997,7,2.62,1,1529
8,4,0.088926209,26,397,0,1993,3,1.093,1,1529
8,4,-0.369615455,26,397,0,1992,2,0.691,1,1529
8,4,-0.52087596,26,397,0,1991,1,0.594,1,1529
8,4,2.302585093,26,398,0,2010,20,10,1,1530
8,4,2.208274414,26,398,0,2006,16,9.1,1,1530
8,4,2.054123734,26,398,0,2002,12,7.8,1,1530
8,4,1.458615023,26,398,0,1999,9,4.3,1,1530
8,4,1.004301609,26,398,0,1997,7,2.73,1,1530
8,4,0.438254931,26,398,0,1995,5,1.55,1,1530
8,4,0.238229189,26,398,0,1993,3,1.269,1,1530
8,4,-0.689155159,26,398,0,1991,1,0.502,1,1530
8,4,1.824549292,26,401,0,2010,20,6.2,1,1533
8,4,1.704748092,26,401,0,2006,16,5.5,1,1533
8,4,1.335001067,26,401,0,2002,12,3.8,1,1533
8,4,0.792992516,26,401,0,1999,9,2.21,1,1533
8,4,0.476234179,26,401,0,1997,7,1.61,1,1533
8,4,0.097126711,26,401,0,1995,5,1.102,1,1533
8,4,-0.772190388,26,401,0,1992,2,0.462,1,1533
8,4,-0.785262469,26,401,0,1991,1,0.456,1,1533
8,4,2.140066163,26,402,0,2010,20,8.5,1,1534
8,4,1.887069649,26,402,0,2006,16,6.6,1,1534
8,4,1.648658626,26,402,0,2002,12,5.2,1,1534
8,4,0.993251773,26,402,0,1999,9,2.7,1,1534
8,4,-0.167235919,26,402,0,1993,3,0.846,1,1534
8,4,-0.407968238,26,402,0,1992,2,0.665,1,1534
8,4,-0.830113036,26,402,0,1991,1,0.436,1,1534
8,4,2.397895273,28,403,0,2010,20,11,1,1535
8,4,2.2300144,28,403,0,2006,16,9.3,1,1535
8,4,1.916922612,28,403,0,2002,12,6.8,1,1535
8,4,1.386294361,28,403,0,1999,9,4,1,1535
8,4,1.249901736,28,403,0,1997,7,3.49,1,1535
8,4,0.133656385,28,403,0,1993,3,1.143,1,1535
8,4,0.081579987,28,403,0,1992,2,1.085,1,1535
8,4,-0.094310679,28,403,0,1991,1,0.91,1,1535
8,4,1.974081026,28,404,0,2010,20,7.2,1,1536
8,4,1.85629799,28,404,0,2006,16,6.4,1,1536
8,4,1.609437912,28,404,0,2002,12,5,1,1536
8,4,1.098612289,28,404,0,1999,9,3,1,1536
8,4,0.698134722,28,404,0,1997,7,2.01,1,1536
8,4,0.233489843,28,404,0,1995,5,1.263,1,1536
8,4,-0.286349627,28,404,0,1993,3,0.751,1,1536
8,4,-0.359536176,28,404,0,1992,2,0.698,1,1536
8,4,-0.376877651,28,404,0,1991,1,0.686,1,1536
8,4,1.960094784,28,406,0,2010,20,7.1,1,1538
8,4,1.902107526,28,406,0,2006,16,6.7,1,1538
8,4,1.704748092,28,406,0,2002,12,5.5,1,1538
8,4,1.193922468,28,406,0,1999,9,3.3,1,1538
8,4,0.959350221,28,406,0,1997,7,2.61,1,1538
8,4,0.487352268,28,406,0,1995,5,1.628,1,1538
8,4,-0.160168752,28,406,0,1993,3,0.852,1,1538
8,4,-0.350976923,28,406,0,1992,2,0.704,1,1538
8,4,-0.638658995,28,406,0,1991,1,0.528,1,1538
8,4,2.388762789,28,408,0,2010,20,10.9,1,1540
8,4,2.116255515,28,408,0,2006,16,8.3,1,1540
8,4,1.894616855,28,408,0,2002,12,6.65,1,1540
8,4,1.223775432,28,408,0,1999,9,3.4,1,1540
8,4,0.770108222,28,408,0,1997,7,2.16,1,1540
8,4,-0.099820335,28,408,0,1995,5,0.905,1,1540
8,4,-0.406465608,28,408,0,1993,3,0.666,1,1540
8,4,-0.752897185,28,408,0,1992,2,0.471,1,1540
8,4,-1.15518264,28,408,0,1991,1,0.315,1,1540
8,4,1.974081026,28,410,0,2006,16,7.2,1,1542
8,4,1.335001067,28,410,0,2002,12,3.8,1,1542
8,4,0.683096845,28,410,0,1999,9,1.98,1,1542
8,4,-0.761426021,28,410,0,1993,3,0.467,1,1542
8,4,-1.491654877,28,410,0,1991,1,0.225,1,1542
8,4,-1.771956842,28,410,0,1992,2,0.17,1,1542
8,4,2.116255515,28,411,0,2010,20,8.3,1,1543
8,4,1.902107526,28,411,0,2006,16,6.7,1,1543
8,4,1.677096561,28,411,0,2002,12,5.35,1,1543
8,4,1.16315081,28,411,0,1999,9,3.2,1,1543
8,4,0.717839793,28,411,0,1997,7,2.05,1,1543
8,4,0.310421559,28,411,0,1995,5,1.364,1,1543
8,4,-0.041864204,28,411,0,1993,3,0.959,1,1543
8,4,-0.139262067,28,411,0,1992,2,0.87,1,1543
8,4,-0.287682072,28,411,0,1991,1,0.75,1,1543
8,4,2.163323026,28,414,0,2010,20,8.7,1,1546
8,4,1.774952351,28,414,0,2006,16,5.9,1,1546
8,4,1.335001067,28,414,0,2002,12,3.8,1,1546
8,4,-0.763569645,28,414,0,1993,3,0.466,1,1546
8,4,-0.867500568,28,414,0,1992,2,0.42,1,1546
8,4,-1.111697528,28,414,0,1991,1,0.329,1,1546
8,4,2.261763098,28,415,0,2010,20,9.6,1,1547
8,4,1.887069649,28,415,0,2006,16,6.6,1,1547
8,4,1.619388243,28,415,0,2002,12,5.05,1,1547
8,4,0.90016135,28,415,0,1999,9,2.46,1,1547
8,4,-0.355247392,28,415,0,1995,5,0.701,1,1547
8,4,-0.719491156,28,415,0,1993,3,0.487,1,1547
8,4,-1.197328262,28,415,0,1991,1,0.302,1,1547
8,4,2.174751721,28,416,0,2010,20,8.8,1,1548
8,4,1.757857918,28,416,0,2006,16,5.8,1,1548
8,4,1.62924054,28,416,0,2002,12,5.1,1,1548
8,4,0.978326123,28,416,0,1999,9,2.66,1,1548
8,4,0.07881118,28,416,0,1995,5,1.082,1,1548
8,4,-0.194799078,28,416,0,1993,3,0.823,1,1548
8,4,-0.721546655,28,416,0,1991,1,0.486,1,1548
8,4,2.079441542,28,418,0,2010,20,8,1,1550
8,4,1.840549633,28,418,0,2006,16,6.3,1,1550
8,4,1.677096561,28,418,0,2002,12,5.35,1,1550
8,4,0.850150929,28,418,0,1999,9,2.34,1,1550
8,4,-0.379797361,28,418,0,1995,5,0.684,1,1550
8,4,-0.983499482,28,418,0,1993,3,0.374,1,1550
8,4,-1.10262031,28,418,0,1991,1,0.332,1,1550
8,4,1.864080131,28,419,0,2002,12,6.45,1,1551
8,4,0.916290732,28,419,0,1999,9,2.5,1,1551
8,4,0.746687947,28,419,0,1997,7,2.11,1,1551
8,4,0.316269529,28,419,0,1995,5,1.372,1,1551
8,4,-0.358104537,28,419,0,1993,3,0.699,1,1551
8,4,-1.200645014,28,419,0,1991,1,0.301,1,1551
8,4,2.58021683,28,420,0,2010,20,13.2,1,1552
8,4,2.251291799,28,420,0,2006,16,9.5,1,1552
8,4,1.87946505,28,420,0,2002,12,6.55,1,1552
8,4,1.193922468,28,420,0,1999,9,3.3,1,1552
8,4,0.75612198,28,420,0,1997,7,2.13,1,1552
8,4,0.173953307,28,420,0,1995,5,1.19,1,1552
8,4,-0.314710745,28,420,0,1993,3,0.73,1,1552
8,4,-0.443166975,28,420,0,1992,2,0.642,1,1552
8,4,-0.802962047,28,420,0,1991,1,0.448,1,1552
8,4,1.987874348,28,421,0,2010,20,7.3,1,1553
8,4,1.410986974,28,421,0,2006,16,4.1,1,1553
8,4,1.047318994,28,421,0,2002,12,2.85,1,1553
8,4,-0.592397277,28,421,0,1993,3,0.553,1,1553
8,4,-0.673344553,28,421,0,1992,2,0.51,1,1553
8,4,-1.258781041,28,421,0,1991,1,0.284,1,1553
8,4,2.014903021,28,428,0,2010,20,7.5,1,1560
8,4,1.722766598,28,428,0,2006,16,5.6,1,1560
8,4,1.280933845,28,428,0,2002,12,3.6,1,1560
8,4,0.683096845,28,428,0,1999,9,1.98,1,1560
8,4,-0.316081547,28,428,0,1993,3,0.729,1,1560
8,4,-0.908818717,28,428,0,1991,1,0.403,1,1560
8,3,2.302585093,17,431,1,2010,20,10,1,1563
8,3,2.054123734,17,431,1,2006,16,7.8,1,1563
8,3,1.609437912,17,431,1,2002,12,5,1,1563
8,3,1.280933845,17,431,1,1999,9,3.6,1,1563
8,3,1.022450928,17,431,1,1997,7,2.78,1,1563
8,3,0.741937345,17,431,1,1995,5,2.1,1,1563
8,3,0.292669614,17,431,1,1993,3,1.34,1,1563
8,3,-1.108662625,17,431,1,1991,1,0.33,1,1563
8,3,1.667706821,17,435,1,2006,16,5.3,1,1567
8,3,1.386294361,17,435,1,2002,12,4,1,1567
8,3,1.036736885,17,435,1,1999,9,2.82,1,1567
8,3,0.542324291,17,435,1,1995,5,1.72,1,1567
8,3,-0.094310679,17,435,1,1993,3,0.91,1,1567
8,3,-1.514127733,17,435,1,1991,1,0.22,1,1567
8,3,2.014903021,17,437,1,2006,16,7.5,1,1569
8,3,1.704748092,17,437,1,2002,12,5.5,1,1569
8,3,1.280933845,17,437,1,1999,9,3.6,1,1569
8,3,0.90825856,17,437,1,1997,7,2.48,1,1569
8,3,0.770108222,17,437,1,1995,5,2.16,1,1569
8,3,0.518793793,17,437,1,1993,3,1.68,1,1569
8,3,-0.713349888,17,437,1,1991,1,0.49,1,1569
8,3,1.887069649,17,441,1,2010,20,6.6,1,1573
8,3,1.547562509,17,441,1,2006,16,4.7,1,1573
8,3,1.208960346,17,441,1,2002,12,3.35,1,1573
8,3,0.774727168,17,441,1,1995,5,2.17,1,1573
8,3,0.565313809,17,441,1,1999,9,1.76,1,1573
8,3,0.412109651,17,441,1,1993,3,1.51,1,1573
8,3,-0.235722334,17,441,1,1997,7,0.79,1,1573
8,3,-0.776528789,17,441,1,1991,1,0.46,1,1573
8,3,2.2300144,17,442,1,2010,20,9.3,1,1574
8,3,2.066862759,17,442,1,2006,16,7.9,1,1574
8,3,1.774952351,17,442,1,2002,12,5.9,1,1574
8,3,1.335001067,17,442,1,1999,9,3.8,1,1574
8,3,1.029619417,17,442,1,1997,7,2.8,1,1574
8,3,0.810930216,17,442,1,1995,5,2.25,1,1574
8,3,0.463734016,17,442,1,1993,3,1.59,1,1574
8,3,-0.544727175,17,442,1,1991,1,0.58,1,1574
8,3,2.2300144,17,443,1,2010,20,9.3,1,1576
8,3,1.757857918,17,443,1,2006,16,5.8,1,1576
8,3,1.526056303,17,443,1,2002,12,4.6,1,1576
8,3,1.202972304,17,443,1,1999,9,3.33,1,1576
8,3,1.022450928,17,443,1,1997,7,2.78,1,1576
8,3,0.806475866,17,443,1,1995,5,2.24,1,1576
8,3,0.565313809,17,443,1,1993,3,1.76,1,1576
8,3,-1.139434283,17,443,1,1991,1,0.32,1,1576
8,3,1.931521412,17,446,1,2010,20,6.9,1,1579
8,3,1.62924054,17,446,1,2006,16,5.1,1,1579
8,3,1.458615023,17,446,1,2002,12,4.3,1,1579
8,3,1.064710737,17,446,1,1999,9,2.9,1,1579
8,3,0.824175443,17,446,1,1995,5,2.28,1,1579
8,3,0.765467842,17,446,1,1997,7,2.15,1,1579
8,3,0.418710335,17,446,1,1993,3,1.52,1,1579
8,3,-1.30933332,17,446,1,1991,1,0.27,1,1579
8,3,2.2300144,17,448,1,2010,20,9.3,1,1580
8,3,1.840549633,17,448,1,2006,16,6.3,1,1580
8,3,1.30833282,17,448,1,2002,12,3.7,1,1580
8,3,0.97455964,17,448,1,1999,9,2.65,1,1580
8,3,0.875468737,17,448,1,1997,7,2.4,1,1580
8,3,0.444685821,17,448,1,1995,5,1.56,1,1580
8,3,0.113328685,17,448,1,1993,3,1.12,1,1580
8,3,-1.347073648,17,448,1,1991,1,0.26,1,1580
8,3,2.079441542,17,449,1,2010,20,8,1,1581
8,3,1.757857918,17,449,1,2006,16,5.8,1,1581
8,3,1.280933845,17,449,1,2002,12,3.6,1,1581
8,3,0.940007258,17,449,1,1999,9,2.56,1,1581
8,3,0.392042088,17,449,1,1995,5,1.48,1,1581
8,3,-0.510825624,17,449,1,1993,3,0.6,1,1581
8,3,-1.832581464,17,449,1,1991,1,0.16,1,1581
8,3,2.292534757,15,450,1,2010,20,9.9,1,1582
8,3,1.974081026,15,450,1,2006,16,7.2,1,1582
8,3,1.648658626,15,450,1,2002,12,5.2,1,1582
8,3,1.223775432,15,450,1,1999,9,3.4,1,1582
8,3,1.040276712,15,450,1,1995,5,2.83,1,1582
8,3,0.867100488,15,450,1,1997,7,2.38,1,1582
8,3,0.779324877,15,450,1,1993,3,2.18,1,1582
8,3,0.029558802,15,450,1,1991,1,1.03,1,1582
8,3,2.091864062,15,453,1,2010,20,8.1,1,1586
8,3,2.054123734,15,453,1,2006,16,7.8,1,1586
8,3,1.757857918,15,453,1,2002,12,5.8,1,1586
8,3,1.004301609,15,453,1,1999,9,2.73,1,1586
8,3,0.783901544,15,453,1,1995,5,2.19,1,1586
8,3,0.587786665,15,453,1,1993,3,1.8,1,1586
8,3,0.392042088,15,453,1,1997,7,1.48,1,1586
8,3,-0.776528789,15,453,1,1991,1,0.46,1,1586
8,3,2.282382386,15,454,1,2010,20,9.8,1,1587
8,3,2.197224577,15,454,1,2006,16,9,1,1587
8,3,1.840549633,15,454,1,2002,12,6.3,1,1587
8,3,1.386294361,15,454,1,1999,9,4,1,1587
8,3,0.951657876,15,454,1,1997,7,2.59,1,1587
8,3,0.90016135,15,454,1,1995,5,2.46,1,1587
8,3,0.593326845,15,454,1,1993,3,1.81,1,1587
8,3,-0.579818495,15,454,1,1991,1,0.56,1,1587
8,3,2.240709689,15,455,1,2010,20,9.4,1,1588
8,3,2.104134154,15,455,1,2006,16,8.2,1,1588
8,3,1.704748092,15,455,1,2002,12,5.5,1,1588
8,3,1.313723668,15,455,1,1999,9,3.72,1,1588
8,3,0.854415328,15,455,1,1997,7,2.35,1,1588
8,3,0.604315967,15,455,1,1995,5,1.83,1,1588
8,3,0.412109651,15,455,1,1993,3,1.51,1,1588
8,3,-0.733969175,15,455,1,1991,1,0.48,1,1588
8,3,2.197224577,15,456,1,2010,20,9,1,1589
8,3,1.916922612,15,456,1,2006,16,6.8,1,1589
8,3,1.458615023,15,456,1,2002,12,4.3,1,1589
8,3,0.943905899,15,456,1,1997,7,2.57,1,1589
8,3,0.90825856,15,456,1,1999,9,2.48,1,1589
8,3,0.779324877,15,456,1,1995,5,2.18,1,1589
8,3,0.524728529,15,456,1,1993,3,1.69,1,1589
8,3,-0.776528789,15,456,1,1991,1,0.46,1,1589
8,3,2.186051277,15,457,1,2010,20,8.9,1,1590
8,3,2.174751721,15,457,1,2006,16,8.8,1,1590
8,3,1.609437912,15,457,1,2002,12,5,1,1590
8,3,1.004301609,15,457,1,1999,9,2.73,1,1590
8,3,0.810930216,15,457,1,1997,7,2.25,1,1590
8,3,0.173953307,15,457,1,1993,3,1.19,1,1590
8,3,0.139761942,15,457,1,1995,5,1.15,1,1590
8,3,-1.139434283,15,457,1,1991,1,0.32,1,1590
8,3,2.341805806,15,458,1,2010,20,10.4,1,1591
8,3,2.208274414,15,458,1,2006,16,9.1,1,1591
8,3,1.816452082,15,458,1,2002,12,6.15,1,1591
8,3,1.223775432,15,458,1,1999,9,3.4,1,1591
8,3,0.955511445,15,458,1,1997,7,2.6,1,1591
8,3,0.78845736,15,458,1,1995,5,2.2,1,1591
8,3,0.457424847,15,458,1,1993,3,1.58,1,1591
8,2,2.63188884,11,462,0,2010,20,13.9,1,1599
8,2,2.360854001,11,462,0,2006,16,10.6,1,1599
8,2,2.151762203,11,462,0,2002,12,8.6,1,1599
8,2,1.398716881,11,462,0,1999,9,4.05,1,1599
8,2,0.530628251,11,462,0,1997,7,1.7,1,1599
8,2,-0.229413164,11,462,0,1993,3,0.795,1,1599
8,2,-0.355247392,11,462,0,1992,2,0.701,1,1599
8,3,2.734367509,14,464,0,2010,20,15.4,1,1602
8,3,2.140066163,14,464,0,2006,16,8.5,1,1602
8,3,1.757857918,14,464,0,2002,12,5.8,1,1602
8,3,1.131402111,14,464,0,1999,9,3.1,1,1602
8,3,0.703097511,14,464,0,1997,7,2.02,1,1602
8,3,-0.414001439,14,464,0,1995,5,0.661,1,1602
8,3,-0.415515444,14,464,0,1993,3,0.66,1,1602
