BookID,Challenged Title,Author or Performer,Date of Report,Days2000,Material Removed,AntiEthnic,Insensitivity,Racism,Sexism,Inaccurate,Other Ground,Homosexuality,Nudity,Sex Education,Sexually Explicit,AntiFamily,Offensive Language,Political Viewpoint,Religious Viewpoint,Unsuited to Age Group,Abortion,Drugs,Occult or Satanism,Suicide,Violence,NumChallenge,Challenged State,pvi2,Population,PercentHS,PercentBA,MedianIncome,FrequentlyChallenged
1952,What My Mother Doesn't Know,"Sones, Sonya",9/23/2006,2422,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
2018,"Witches of Worm, The","Snyder, Zilpha Keatly",9/6/2006,2405,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
1123,Letters from the Inside,"Marsden, John",11/1/2005,2100,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
96,Alice Alone,"Naylor, Phyllis Reynolds",9/25/2005,2064,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,1
102,Alice the Brave,"Naylor, Phyllis Reynolds",9/25/2005,2064,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,1
256,Blister,"Shreve, Susan",9/25/2005,2064,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
385,"Changing Bodies, Changing Lives","Bell, Ruth",9/25/2005,2064,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
712,Forever,"Blume, Judy",9/25/2005,2064,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,1
744,Gangs (Opposing Viewpoints),"Stewart, Gail B.",9/25/2005,2064,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
715,Give a Boy a Gun,"Strasser, Todd",9/25/2005,2064,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TX,-10,20851820,75.7,23.2,46259.5,0
883,Hearts in Atlantis,"King, Stephen",9/25/2005,2064,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
900,Highs! Over 150 Ways to Feel Really Good Without Alcohol or Drugs,"Packer, Alex J.",9/25/2005,2064,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
1045,Night Riding,"Martin, Katherine",9/25/2005,2064,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
1465,Pornography: Opposing Viewpoints,"Cothran, Helen",9/25/2005,2064,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
1480,"Princess Diaries, The","Cabot, Meg",9/25/2005,2064,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
1526,Revolutionary Voices,"Sonnie, Amy",9/25/2005,2064,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
1736,Suicide: Opposing Viewpoints,"Biskup, Michael D.",9/25/2005,2064,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
1839,"Trench, The","Alten, Steve",9/25/2005,2064,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
2035,Working Together Against Gang Violence (The Community Participation Series),"Trapani, Margi",9/25/2005,2064,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TX,-10,20851820,75.7,23.2,46259.5,0
2053,You Wouldn't Want to Be a Pirate's Prisoner,"Malam, John",9/25/2005,2064,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TX,-10,20851820,75.7,23.2,46259.5,0
300,"Boy Who Cried 'Wolf!', The","Schecter, Ellen",12/31/2004,1800,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
440,Cosmos Coyote and William the Nice,"Heynen, Jim",12/31/2004,1800,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
446,Cowboy Ghost,"Peck, Robert Newton",12/31/2004,1800,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
508,Daughter of Fortune,"Allende, Isabel",12/31/2004,1800,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
596,Drugs,"Stewart, Gail B.",12/31/2004,1800,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
623,Ella Enchanted,"Levine, Gail Carson",12/31/2004,1800,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
630,Enchantment,"Card, Orson Scott",12/31/2004,1800,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
657,"Facts Speak for Themselves, The","Cole, Brock",12/31/2004,1800,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
688,"Figure in the Shadows, The","Bellairs, John",12/31/2004,1800,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
716,"Giver, The","Lowry, Lois",12/31/2004,1800,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,1
963,I Saw Esau,"Opie, Iona and Peter Opie",12/31/2004,1800,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
991,In the Night Kitchen,"Sendak, Maurice",12/31/2004,1800,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
1025,It's Perfectly Normal,"Harris, Robie",12/31/2004,1800,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,1
1025,It's Perfectly Normal,"Harris, Robie",12/31/2004,1800,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,1
1026,It's So Amazing!,"Harris, Robie",12/31/2004,1800,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,1
1118,Leslie's Journal,"Stratton, Allan",12/31/2004,1800,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
1217,Mama puso un huero: O como se hacen los ninos (Mommy Laid an Egg: or Where to Babies Come From?),"Cole, Babette",12/31/2004,1800,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
1431,"Pedro and Me: Friendship, Loss, and What I Learned","Winick, Judd",12/31/2004,1800,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
1433,"Period Book: Everything you Don't Want to Ask (But Need to Know), The","Gravelle, Karen and Jennifer Gravelle",12/31/2004,1800,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
1434,"Perks of Being a Wallflower, The","Chbosky, Stephen",12/31/2004,1800,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
1496,"Rag and Bone Shop, The","Cormier, Robert",12/31/2004,1800,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,1
1503,"Rainbow of Gangs: Street Cultures in the Mega-City, The","Vigil, James Diego",12/31/2004,1800,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
1586,Secret Sacrament,"Jordan, Sherryl",12/31/2004,1800,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
1650,Slot Machine,"Lynch, Chris",12/31/2004,1800,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
1654,Smart Mouth: Prose and Poetry,WritersCrops Youth,12/31/2004,1800,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
1712,Stormy Night,"Lemieux, Michele",12/31/2004,1800,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
1716,"Story of the X-Men: How It All Began, The","Teitelbaum, Michael",12/31/2004,1800,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
1777,"That Was Then, This is Now","Hinton, S.E.",12/31/2004,1800,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
1960,What's in a Name,"Wittlinger, Ellen",12/31/2004,1800,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
2062,Zap! I'm a Mind Reader,"Greenburg, Dan",12/31/2004,1800,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TX,-10,20851820,75.7,23.2,46259.5,0
455,Crazy:  A Novel,"Lebert, Benjamin",11/1/2003,1380,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
99,"Alice in Rapture, Sort of","Naylor, Phyllis Reynolds",10/2/2002,991,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,1
101,Alice on the Outside,"Naylor, Phyllis Reynolds",10/2/2002,991,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,1
172,Attack of the Living Mask,"Hirschfield, Robert",10/2/2002,991,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TX,-10,20851820,75.7,23.2,46259.5,0
186,Bag of Bones,"King, Stephen",10/2/2002,991,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
299,"Boy on a Black Horse, The","Springer, Nancy",10/2/2002,991,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TX,-10,20851820,75.7,23.2,46259.5,0
303,"Boy Who Lost His Face, The","Sachar, Louis",10/2/2002,991,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
440,Cosmos Coyote and William the Nice,"Heynen, Jim",10/2/2002,991,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
476,"Curses, Inc.","Velde, Vivian",10/2/2002,991,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
649,"Evil Pen Pal, The","Hill, Laban Carrick",10/1/2002,990,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TX,-10,20851820,75.7,23.2,46259.5,0
657,"Facts Speak for Themselves, The","Cole, Brock",10/1/2002,990,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TX,-10,20851820,75.7,23.2,46259.5,0
712,Forever,"Blume, Judy",10/1/2002,990,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,1
731,Friday Night Lights,"Bissinger, H.G.",10/1/2002,990,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
866,Harry Blackmun,"Deegan, Paul",10/1/2002,990,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
1003,Insomnia,"King, Stephen",10/1/2002,990,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
1016,It,"King, Stephen",10/1/2002,990,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
1192,Love One Another--the Last Days of Jesus,"Wyehaco, Elizabeth",10/1/2002,990,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
1426,Patriot Games,"Clancy, Tom",10/1/2002,990,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
1517,Reckless Homocide,"Genbert, Ira",10/1/2002,990,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
1577,Scorpions,"Myers, Walter Dean",10/1/2002,990,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
1655,Smoky Night,"Bunting, Eve",10/1/2002,990,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TX,-10,20851820,75.7,23.2,46259.5,0
1657,Snow Falling on Cedars,"Guterson, David",10/1/2002,990,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
1756,Taming the Star Runner,"Hinton, S.E.",10/1/2002,990,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
1756,Taming the Star Runner,"Hinton, S.E.",10/1/2002,990,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
1765,"Teenage Guy's Survival Guide, The","Daldry, Jeremy",10/1/2002,990,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
1880,"Unprotected Witness, The","Stevenson, James",10/1/2002,990,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
1885,"Upstairs Room, The","Reiss, Johanna",10/1/2002,990,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
1959,What's Happening to My Body?: Book for Girls,"Madaras, Lynda",10/1/2002,990,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
106,All But Alice,"Naylor, Phylis Reynolds",10/9/2001,638,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
102,Alice the Brave,"Naylor, Phylis Reynolds",10/9/2000,278,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
106,All But Alice,"Naylor, Phylis Reynolds",10/9/2000,278,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
204,"Bear Went Over the Mountain, The","Kotzwinkle, Wilham",10/9/2000,278,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TX,-10,20851820,75.7,23.2,46259.5,0
